membership_number,athlete_name,gender,club_name,wso,national_rank,internal_id,lifter_age,competition_age,lift_date,birth_year,Meet,Date,Age Category,Weight Class,Lifter,Body Weight (Kg),Snatch Lift 1,Snatch Lift 2,Snatch Lift 3,C&J Lift 1,C&J Lift 2,C&J Lift 3,Best Snatch,Best C&J,Total,qpoints,qmasters,sinclair,sinclairmeltzerfaber,sinclairhuebnermetzerfaber,batch_id,batch_date
172829,Colin Crane,M,NOMAD BARBELL CLUB,California South,401,,32,,2012-09-29,1980,,,Men's 11 Under Age Group,65+kg,Colin Crane,,,,,,,,,,229,,,,,,division_172829_20250810T222833.733Z,2025-08-10T22:28:33.733Z
