membership_number,athlete_name,gender,club_name,wso,national_rank,internal_id,lifter_age,competition_age,lift_date,birth_year,Meet,Date,Age Category,Weight Class,Lifter,Body Weight (Kg),Snatch Lift 1,Snatch Lift 2,Snatch Lift 3,C&J Lift 1,C&J Lift 2,C&J Lift 3,Best Snatch,Best C&J,Total,qpoints,qmasters,sinclair,sinclairmeltzerfaber,sinclairhuebnermetzerfaber,batch_id,batch_date
217864,Jennifer Kennedy,F,Strength Guild Weightlifting Academy,Missouri Valley,752,,34,,2015-09-12,1981,,,Women's 11 Under Age Group,63kg,Jennifer Kennedy,,,,,,,,,,106,,,,,,division_217864_20250810T222001.009Z,2025-08-10T22:20:01.009Z
