membership_number,athlete_name,gender,club_name,wso,national_rank,internal_id,lifter_age,competition_age,lift_date,birth_year,Meet,Date,Age Category,Weight Class,Lifter,Body Weight (Kg),Snatch Lift 1,Snatch Lift 2,Snatch Lift 3,C&J Lift 1,C&J Lift 2,C&J Lift 3,Best Snatch,Best C&J,Total,qpoints,qmasters,sinclair,sinclairmeltzerfaber,sinclairhuebnermetzerfaber,batch_id,batch_date
178553,Rachel Reyes,F,INDUSTRIOUS BARBELL CLUB,Pacific Northwest,154,,29,,2016-10-01,1987,,,Women's 11 Under Age Group,63kg,Rachel Reyes,,,,,,,,,,159,,,,,,division_178553_20250810T222127.881Z,2025-08-10T22:21:27.881Z
