membership_number,athlete_name,gender,club_name,wso,national_rank,internal_id,lifter_age,competition_age,lift_date,birth_year,Meet,Date,Age Category,Weight Class,Lifter,Body Weight (Kg),Snatch Lift 1,Snatch Lift 2,Snatch Lift 3,C&J Lift 1,C&J Lift 2,C&J Lift 3,Best Snatch,Best C&J,Total,qpoints,qmasters,sinclair,sinclairmeltzerfaber,sinclairhuebnermetzerfaber,batch_id,batch_date
1014283,Allison Witt,F,WINONA WEIGHTLIFTING,Minnesota-Dakotas,1366,,17,,2016-12-10,1999,,,Women's 11 Under Age Group,63kg,Allison Witt,,,,,,,,,,69,,,,,,division_1014283_20250810T222857.538Z,2025-08-10T22:28:57.538Z
